"School Year","Division Number","Division Name","Subject","Race","Gender","Test Level","Test Source","Test","Pass Advanced Count","Pass Proficient Count","Fail Count","Pass Count","Total Count","Pass Advanced Rate","Pass Proficient Rate","Fail Rate","Pass Rate","Average SOL Scaled Score"
"2007-2008","27","Dinwiddie County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","34","42","4","76","80","42.50","52.50","5.00","95.00","496"
"2007-2008","27","Dinwiddie County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","43","44","6","87","93","46.24","47.31","6.45","93.55","492"
"2007-2008","27","Dinwiddie County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","37","46","5","83","88","42.05","52.27","5.68","94.32","485"
"2007-2008","27","Dinwiddie County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","26","44","13","70","83","31.33","53.01","15.66","84.34","472"
"2007-2008","27","Dinwiddie County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","42","47","12","89","101","41.58","46.53","11.88","88.12","477"
"2007-2008","27","Dinwiddie County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","40","35","8","75","83","48.19","42.17","9.64","90.36","500"
"2007-2008","27","Dinwiddie County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","34","53","10","87","97","35.05","54.64","10.31","89.69","478"
"2007-2008","27","Dinwiddie County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","33","62","24","95","119","27.73","52.10","20.17","79.83","457"
"2007-2008","27","Dinwiddie County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","27","51","13","78","91","29.67","56.04","14.29","85.71","464"
"2007-2008","27","Dinwiddie County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","28","64","20","92","112","25.00","57.14","17.86","82.14","453"
"2007-2008","28","Essex County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","8","11","2","19","21","38.10","52.38","9.52","90.48","481"
"2007-2008","28","Essex County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","15","9","1","24","25","60.00","36.00","4.00","96.00","516"
"2007-2008","28","Essex County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","10","9","1","19","20","50.00","45.00","5.00","95.00","504"
"2007-2008","28","Essex County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","6","14","3","20","23","26.09","60.87","13.04","86.96","469"
"2007-2008","28","Essex County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","9","8","1","17","18","50.00","44.44","5.56","94.44","491"
"2007-2008","28","Essex County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","10","11","2","21","23","43.48","47.83","8.70","91.30","476"
"2007-2008","28","Essex County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","8","8","2","16","18","44.44","44.44","11.11","88.89","482"
"2007-2008","28","Essex County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","9","12","2","21","23","39.13","52.17","8.70","91.30","485"
"2007-2008","28","Essex County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","6","8","4","14","18","33.33","44.44","22.22","77.78","468"
"2007-2008","28","Essex County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","9","12","3","21","24","37.50","50.00","12.50","87.50","473"
"2007-2008","28","Essex County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","11","8","3","19","22","50.00","36.36","13.64","86.36","482"
"2007-2008","28","Essex County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","7","8","4","15","19","36.84","42.11","21.05","78.95","462"
"2007-2008","29","Fairfax County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","1,668","873","157","2,541","2,698","61.82","32.36","5.82","94.18","511"
"2007-2008","29","Fairfax County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","1,780","720","88","2,500","2,588","68.78","27.82","3.40","96.60","527"
"2007-2008","29","Fairfax County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","1,796","898","84","2,694","2,778","64.65","32.33","3.02","96.98","519"
"2007-2008","29","Fairfax County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","1,805","981","101","2,786","2,887","62.52","33.98","3.50","96.50","516"
"2007-2008","29","Fairfax County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","1,900","811","98","2,711","2,809","67.64","28.87","3.49","96.51","524"
"2007-2008","29","Fairfax County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","2,109","733","86","2,842","2,928","72.03","25.03","2.94","97.06","530"
"2007-2008","29","Fairfax County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","1,431","1,077","252","2,508","2,760","51.85","39.02","9.13","90.87","496"
"2007-2008","29","Fairfax County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","1,703","946","156","2,649","2,805","60.71","33.73","5.56","94.44","513"
"2007-2008","29","Fairfax County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","1,713","1,110","142","2,823","2,965","57.77","37.44","4.79","95.21","509"
"2007-2008","29","Fairfax County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","1,801","1,116","145","2,917","3,062","58.82","36.45","4.74","95.26","509"
"2007-2008","29","Fairfax County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","1,942","1,051","124","2,993","3,117","62.30","33.72","3.98","96.02","517"
"2007-2008","29","Fairfax County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","2,017","1,065","194","3,082","3,276","61.57","32.51","5.92","94.08","511"
"2007-2008","109","Falls Church City","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","30","19","1","49","50","60.00","38.00","2.00","98.00","520"
"2007-2008","109","Falls Church City","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","25","11","0","36","36","69.44","30.56",".00","100.00","546"
"2007-2008","109","Falls Church City","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","35","19","5","54","59","59.32","32.20","8.47","91.53","518"
"2007-2008","109","Falls Church City","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","32","18","2","50","52","61.54","34.62","3.85","96.15","519"
"2007-2008","109","Falls Church City","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","26","25","2","51","53","49.06","47.17","3.77","96.23","507"
"2007-2008","109","Falls Church City","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","34","20","2","54","56","60.71","35.71","3.57","96.43","512"
"2007-2008","109","Falls Church City","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","25","18","5","43","48","52.08","37.50","10.42","89.58","496"
"2007-2008","109","Falls Church City","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","47","20","1","67","68","69.12","29.41","1.47","98.53","535"
"2007-2008","109","Falls Church City","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","28","22","3","50","53","52.83","41.51","5.66","94.34","505"
"2007-2008","109","Falls Church City","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","33","27","4","60","64","51.56","42.19","6.25","93.75","495"
"2007-2008","109","Falls Church City","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","32","22","2","54","56","57.14","39.29","3.57","96.43","506"
"2007-2008","109","Falls Church City","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","37","23","4","60","64","57.81","35.94","6.25","93.75","503"
"2007-2008","30","Fauquier County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","149","127","31","276","307","48.53","41.37","10.10","89.90","486"
"2007-2008","30","Fauquier County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","189","105","28","294","322","58.70","32.61","8.70","91.30","512"
"2007-2008","30","Fauquier County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","161","128","28","289","317","50.79","40.38","8.83","91.17","502"
"2007-2008","30","Fauquier County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","123","139","32","262","294","41.84","47.28","10.88","89.12","487"
"2007-2008","30","Fauquier County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","127","149","36","276","312","40.71","47.76","11.54","88.46","482"
"2007-2008","30","Fauquier County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","130","173","40","303","343","37.90","50.44","11.66","88.34","478"
"2007-2008","30","Fauquier County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","129","161","71","290","361","35.73","44.60","19.67","80.33","469"
"2007-2008","30","Fauquier County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","178","138","37","316","353","50.42","39.09","10.48","89.52","496"
"2007-2008","30","Fauquier County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","150","150","30","300","330","45.45","45.45","9.09","90.91","489"
"2007-2008","30","Fauquier County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","135","166","43","301","344","39.24","48.26","12.50","87.50","481"
"2007-2008","30","Fauquier County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","100","169","39","269","308","32.47","54.87","12.66","87.34","476"
"2007-2008","30","Fauquier County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","118","170","50","288","338","34.91","50.30","14.79","85.21","467"
"2007-2008","31","Floyd County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","25","32","8","57","65","38.46","49.23","12.31","87.69","475"
"2007-2008","31","Floyd County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","24","36","4","60","64","37.50","56.25","6.25","93.75","491"
"2007-2008","31","Floyd County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","45","19","8","64","72","62.50","26.39","11.11","88.89","503"
"2007-2008","31","Floyd County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","36","39","9","75","84","42.86","46.43","10.71","89.29","493"
"2007-2008","31","Floyd County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","32","43","5","75","80","40.00","53.75","6.25","93.75","488"
"2007-2008","31","Floyd County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","21","53","9","74","83","25.30","63.86","10.84","89.16","471"
"2007-2008","31","Floyd County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","19","43","11","62","73","26.03","58.90","15.07","84.93","454"
"2007-2008","31","Floyd County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","32","31","13","63","76","42.11","40.79","17.11","82.89","483"
"2007-2008","31","Floyd County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","24","27","7","51","58","41.38","46.55","12.07","87.93","485"
"2007-2008","31","Floyd County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","33","27","13","60","73","45.21","36.99","17.81","82.19","480"
"2007-2008","31","Floyd County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","27","43","17","70","87","31.03","49.43","19.54","80.46","462"
"2007-2008","31","Floyd County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","25","39","18","64","82","30.49","47.56","21.95","78.05","462"
"2007-2008","32","Fluvanna County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","45","48","14","93","107","42.06","44.86","13.08","86.92","480"
"2007-2008","32","Fluvanna County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","52","37","18","89","107","48.60","34.58","16.82","83.18","482"
"2007-2008","32","Fluvanna County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","47","52","9","99","108","43.52","48.15","8.33","91.67","489"
"2007-2008","32","Fluvanna County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","34","46","5","80","85","40.00","54.12","5.88","94.12","485"
"2007-2008","32","Fluvanna County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","53","48","9","101","110","48.18","43.64","8.18","91.82","496"
"2007-2008","32","Fluvanna County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","68","39","10","107","117","58.12","33.33","8.55","91.45","507"
"2007-2008","32","Fluvanna County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","39","42","18","81","99","39.39","42.42","18.18","81.82","479"
"2007-2008","32","Fluvanna County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","53","42","17","95","112","47.32","37.50","15.18","84.82","481"
"2007-2008","32","Fluvanna County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","45","50","16","95","111","40.54","45.05","14.41","85.59","481"
"2007-2008","32","Fluvanna County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","44","48","8","92","100","44.00","48.00","8.00","92.00","486"
"2007-2008","32","Fluvanna County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","46","57","10","103","113","40.71","50.44","8.85","91.15","484"
"2007-2008","32","Fluvanna County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","48","31","6","79","85","56.47","36.47","7.06","92.94","502"
"2007-2008","135","Franklin City","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","500"
"2007-2008","135","Franklin City","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","489"
"2007-2008","135","Franklin City","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","4","6","0","10","10","40.00","60.00",".00","100.00","501"
"2007-2008","135","Franklin City","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","3","8","0","11","11","27.27","72.73",".00","100.00","496"
"2007-2008","135","Franklin City","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","517"
"2007-2008","135","Franklin City","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","9","1","1","10","11","81.82","9.09","9.09","90.91","521"
"2007-2008","135","Franklin City","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","521"
"2007-2008","135","Franklin City","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","7","4","1","11","12","58.33","33.33","8.33","91.67","510"
"2007-2008","135","Franklin City","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2007-2008","135","Franklin City","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","472"
"2007-2008","135","Franklin City","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","484"
"2007-2008","135","Franklin City","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","494"
"2007-2008","33","Franklin County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","139","101","17","240","257","54.09","39.30","6.61","93.39","502"
"2007-2008","33","Franklin County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","120","81","10","201","211","56.87","38.39","4.74","95.26","515"
"2007-2008","33","Franklin County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","120","90","9","210","219","54.79","41.10","4.11","95.89","510"
"2007-2008","33","Franklin County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","100","101","17","201","218","45.87","46.33","7.80","92.20","490"
"2007-2008","33","Franklin County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","94","126","20","220","240","39.17","52.50","8.33","91.67","482"
"2007-2008","33","Franklin County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","86","134","29","220","249","34.54","53.82","11.65","88.35","474"
"2007-2008","33","Franklin County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","70","99","24","169","193","36.27","51.30","12.44","87.56","478"
"2007-2008","33","Franklin County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","102","108","14","210","224","45.54","48.21","6.25","93.75","500"
"2007-2008","33","Franklin County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","88","125","20","213","233","37.77","53.65","8.58","91.42","488"
"2007-2008","33","Franklin County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","82","105","22","187","209","39.23","50.24","10.53","89.47","478"
"2007-2008","33","Franklin County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","99","139","18","238","256","38.67","54.30","7.03","92.97","482"
"2007-2008","33","Franklin County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","68","116","31","184","215","31.63","53.95","14.42","85.58","465"
"2007-2008","34","Frederick County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","138","197","30","335","365","37.81","53.97","8.22","91.78","482"
"2007-2008","34","Frederick County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","180","144","35","324","359","50.14","40.11","9.75","90.25","501"
"2007-2008","34","Frederick County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","203","172","33","375","408","49.75","42.16","8.09","91.91","502"
"2007-2008","34","Frederick County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","122","190","58","312","370","32.97","51.35","15.68","84.32","474"
"2007-2008","34","Frederick County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","190","175","33","365","398","47.74","43.97","8.29","91.71","492"
"2007-2008","34","Frederick County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","123","189","70","312","382","32.20","49.48","18.32","81.68","467"
"2007-2008","34","Frederick County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","116","216","53","332","385","30.13","56.10","13.77","86.23","468"
"2007-2008","34","Frederick County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","173","157","51","330","381","45.41","41.21","13.39","86.61","490"
"2007-2008","34","Frederick County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","144","176","47","320","367","39.24","47.96","12.81","87.19","483"
"2007-2008","34","Frederick County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","113","208","66","321","387","29.20","53.75","17.05","82.95","463"
"2007-2008","34","Frederick County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","171","161","60","332","392","43.62","41.07","15.31","84.69","481"
"2007-2008","34","Frederick County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","114","211","79","325","404","28.22","52.23","19.55","80.45","457"
"2007-2008","110","Fredericksburg City","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","12","14","1","26","27","44.44","51.85","3.70","96.30","496"
"2007-2008","110","Fredericksburg City","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","18","7","6","25","31","58.06","22.58","19.35","80.65","511"
"2007-2008","110","Fredericksburg City","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","19","9","3","28","31","61.29","29.03","9.68","90.32","521"
"2007-2008","110","Fredericksburg City","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","20","13","2","33","35","57.14","37.14","5.71","94.29","505"
"2007-2008","110","Fredericksburg City","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","16","8","0","24","24","66.67","33.33",".00","100.00","526"
"2007-2008","110","Fredericksburg City","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","12","10","2","22","24","50.00","41.67","8.33","91.67","498"
"2007-2008","110","Fredericksburg City","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","8","19","4","27","31","25.81","61.29","12.90","87.10","473"
"2007-2008","110","Fredericksburg City","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","14","21","4","35","39","35.90","53.85","10.26","89.74","483"
"2007-2008","110","Fredericksburg City","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","19","11","1","30","31","61.29","35.48","3.23","96.77","516"
"2007-2008","110","Fredericksburg City","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","14","13","6","27","33","42.42","39.39","18.18","81.82","479"
"2007-2008","110","Fredericksburg City","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","17","10","2","27","29","58.62","34.48","6.90","93.10","518"
"2007-2008","110","Fredericksburg City","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","15","9","3","24","27","55.56","33.33","11.11","88.89","492"
"2007-2008","111","Galax City","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","14","18","3","32","35","40.00","51.43","8.57","91.43","498"
"2007-2008","111","Galax City","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","18","11","2","29","31","58.06","35.48","6.45","93.55","506"
"2007-2008","111","Galax City","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","15","14","0","29","29","51.72","48.28",".00","100.00","499"
"2007-2008","111","Galax City","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","16","17","2","33","35","45.71","48.57","5.71","94.29","493"
"2007-2008","111","Galax City","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","11","15","4","26","30","36.67","50.00","13.33","86.67","468"
"2007-2008","111","Galax City","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","16","10","2","26","28","57.14","35.71","7.14","92.86","509"
"2007-2008","111","Galax City","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","14","16","1","30","31","45.16","51.61","3.23","96.77","504"
"2007-2008","111","Galax City","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","23","6","3","29","32","71.88","18.75","9.38","90.63","518"
"2007-2008","111","Galax City","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","21","13","3","34","37","56.76","35.14","8.11","91.89","504"
"2007-2008","111","Galax City","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","10","20","3","30","33","30.30","60.61","9.09","90.91","483"
"2007-2008","111","Galax City","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","17","22","3","39","42","40.48","52.38","7.14","92.86","482"
"2007-2008","111","Galax City","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","27","9","3","36","39","69.23","23.08","7.69","92.31","517"
"2007-2008","35","Giles County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","34","40","15","74","89","38.20","44.94","16.85","83.15","472"
"2007-2008","35","Giles County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","36","38","15","74","89","40.45","42.70","16.85","83.15","480"
"2007-2008","35","Giles County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","37","52","12","89","101","36.63","51.49","11.88","88.12","479"
"2007-2008","35","Giles County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","24","43","11","67","78","30.77","55.13","14.10","85.90","478"
"2007-2008","35","Giles County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","25","46","12","71","83","30.12","55.42","14.46","85.54","467"
"2007-2008","35","Giles County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","21","50","16","71","87","24.14","57.47","18.39","81.61","456"
"2007-2008","35","Giles County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","35","37","19","72","91","38.46","40.66","20.88","79.12","460"
"2007-2008","35","Giles County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","22","37","17","59","76","28.95","48.68","22.37","77.63","458"
"2007-2008","35","Giles County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","26","43","15","69","84","30.95","51.19","17.86","82.14","466"
"2007-2008","35","Giles County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","26","61","23","87","110","23.64","55.45","20.91","79.09","458"
"2007-2008","35","Giles County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","32","43","14","75","89","35.96","48.31","15.73","84.27","473"
"2007-2008","35","Giles County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","31","50","21","81","102","30.39","49.02","20.59","79.41","453"
"2007-2008","36","Gloucester County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","72","88","25","160","185","38.92","47.57","13.51","86.49","478"
"2007-2008","36","Gloucester County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","69","68","12","137","149","46.31","45.64","8.05","91.95","502"
"2007-2008","36","Gloucester County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","72","89","9","161","170","42.35","52.35","5.29","94.71","495"
"2007-2008","36","Gloucester County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","69","94","17","163","180","38.33","52.22","9.44","90.56","484"
"2007-2008","36","Gloucester County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","76","94","27","170","197","38.58","47.72","13.71","86.29","478"
"2007-2008","36","Gloucester County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","61","101","19","162","181","33.70","55.80","10.50","89.50","469"
"2007-2008","36","Gloucester County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","55","85","31","140","171","32.16","49.71","18.13","81.87","465"
"2007-2008","36","Gloucester County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","71","93","25","164","189","37.57","49.21","13.23","86.77","485"
"2007-2008","36","Gloucester County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","53","99","18","152","170","31.18","58.24","10.59","89.41","476"
"2007-2008","36","Gloucester County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","71","116","24","187","211","33.65","54.98","11.37","88.63","478"
"2007-2008","36","Gloucester County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","57","118","40","175","215","26.51","54.88","18.60","81.40","461"
"2007-2008","36","Gloucester County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","85","91","27","176","203","41.87","44.83","13.30","86.70","478"
"2007-2008","37","Goochland County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","24","37","0","61","61","39.34","60.66",".00","100.00","493"
"2007-2008","37","Goochland County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","36","11","1","47","48","75.00","22.92","2.08","97.92","543"
"2007-2008","37","Goochland County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","33","28","0","61","61","54.10","45.90",".00","100.00","516"
"2007-2008","37","Goochland County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","36","31","3","67","70","51.43","44.29","4.29","95.71","509"
"2007-2008","37","Goochland County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","26","22","1","48","49","53.06","44.90","2.04","97.96","513"
"2007-2008","37","Goochland County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","27","19","1","46","47","57.45","40.43","2.13","97.87","508"
"2007-2008","37","Goochland County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","21","33","2","54","56","37.50","58.93","3.57","96.43","487"
"2007-2008","37","Goochland County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","36","33","3","69","72","50.00","45.83","4.17","95.83","506"
