test_year,division_name,level,rate,demographic,dif,max_rate,rank,division_use
2016,Salem City,disadvantaged,0.7236553372519017,Socioeconomic Status,0.17856585317365714,0.9022211904255588,42,salem_city
2016,Salem City,other,0.9022211904255588,Socioeconomic Status,0.17856585317365714,0.9022211904255588,42,salem_city
2016,Colonial Beach,black,0.6014125474723856,Race,0.17853694930447372,0.7799494967768593,36,colonial_beach
2016,Colonial Beach,white,0.7799494967768593,Race,0.17853694930447372,0.7799494967768593,36,colonial_beach
2021,Bland County,hispanic,0.4456088427297303,Ethnicity,0.1785356863089574,0.6241445290386877,39,bland_county
2021,Bland County,white,0.6241445290386877,Ethnicity,0.1785356863089574,0.6241445290386877,39,bland_county
2008,Harrisonburg City,hispanic,0.6693843889414653,Ethnicity,0.1785227721844206,0.8479071611258859,7,harrisonburg_city
2008,Harrisonburg City,white,0.8479071611258859,Ethnicity,0.1785227721844206,0.8479071611258859,7,harrisonburg_city
2009,Albemarle County,disadvantaged,0.7545680517874768,Socioeconomic Status,0.17850860667134083,0.9330766584588176,13,albemarle_county
2009,Albemarle County,other,0.9330766584588176,Socioeconomic Status,0.17850860667134083,0.9330766584588176,13,albemarle_county
2006,Mecklenburg County,disadvantaged,0.6680482758237153,Socioeconomic Status,0.1784762198993951,0.8465244957231104,53,mecklenburg_county
2006,Mecklenburg County,other,0.8465244957231104,Socioeconomic Status,0.1784762198993951,0.8465244957231104,53,mecklenburg_county
2016,Chesterfield County,black,0.7129601128719409,Race,0.17844251045809456,0.8914026233300355,37,chesterfield_county
2016,Chesterfield County,white,0.8914026233300355,Race,0.17844251045809456,0.8914026233300355,37,chesterfield_county
2016,Culpeper County,black,0.6956367269054373,Race,0.178435072483494,0.8740717993889313,38,culpeper_county
2016,Culpeper County,white,0.8740717993889313,Race,0.178435072483494,0.8740717993889313,38,culpeper_county
2023,Waynesboro City,hispanic,0.3997090836948446,Ethnicity,0.17841508549597496,0.5781241691908195,29,waynesboro_city
2023,Waynesboro City,white,0.5781241691908195,Ethnicity,0.17841508549597496,0.5781241691908195,29,waynesboro_city
2012,Grayson County,disadvantaged,0.5569403832695882,Socioeconomic Status,0.17831832986026663,0.7352587131298548,98,grayson_county
2012,Grayson County,other,0.7352587131298548,Socioeconomic Status,0.17831832986026663,0.7352587131298548,98,grayson_county
2019,Roanoke City,black,0.6594735296259426,Race,0.17830327194819284,0.8377768015741355,38,roanoke_city
2019,Roanoke City,white,0.8377768015741355,Race,0.17830327194819284,0.8377768015741355,38,roanoke_city
2022,New Kent County,disadvantaged,0.5604397034285656,Socioeconomic Status,0.17827883081515206,0.7387185342437177,88,new_kent_county
2022,New Kent County,other,0.7387185342437177,Socioeconomic Status,0.17827883081515206,0.7387185342437177,88,new_kent_county
2007,Galax City,black,0.6118419364627286,Race,0.17825460713132246,0.790096543594051,60,galax_city
2007,Galax City,white,0.790096543594051,Race,0.17825460713132246,0.790096543594051,60,galax_city
2014,Manassas City,hispanic,0.6237511999758925,Ethnicity,0.1782415872425116,0.8019927872184041,9,manassas_city
2014,Manassas City,white,0.8019927872184041,Ethnicity,0.1782415872425116,0.8019927872184041,9,manassas_city
2012,Rappahannock County,disadvantaged,0.43739021461957184,Socioeconomic Status,0.1782050531161995,0.6155952677357713,99,rappahannock_county
2012,Rappahannock County,other,0.6155952677357713,Socioeconomic Status,0.1782050531161995,0.6155952677357713,99,rappahannock_county
2019,Spotsylvania County,black,0.6557185644309979,Race,0.17818980520185246,0.8339083696328503,39,spotsylvania_county
2019,Spotsylvania County,white,0.8339083696328503,Race,0.17818980520185246,0.8339083696328503,39,spotsylvania_county
2006,Norfolk City,black,0.5917991463002176,Race,0.1781838259869325,0.7699829722871501,72,norfolk_city
2006,Norfolk City,white,0.7699829722871501,Race,0.1781838259869325,0.7699829722871501,72,norfolk_city
2006,Middlesex County,disadvantaged,0.5657953092393481,Socioeconomic Status,0.17817639823720732,0.7439717074765554,54,middlesex_county
2006,Middlesex County,other,0.7439717074765554,Socioeconomic Status,0.17817639823720732,0.7439717074765554,54,middlesex_county
2017,Salem City,disadvantaged,0.6835040882360214,Socioeconomic Status,0.17816607814944108,0.8616701663854625,51,salem_city
2017,Salem City,other,0.8616701663854625,Socioeconomic Status,0.17816607814944108,0.8616701663854625,51,salem_city
2019,Essex County,disadvantaged,0.5884525571978544,Socioeconomic Status,0.17816375293786246,0.7666163101357168,32,essex_county
2019,Essex County,other,0.7666163101357168,Socioeconomic Status,0.17816375293786246,0.7666163101357168,32,essex_county
2013,Augusta County,black,0.48409182658191113,Race,0.17815574031185805,0.6622475668937692,77,augusta_county
2013,Augusta County,white,0.6622475668937692,Race,0.17815574031185805,0.6622475668937692,77,augusta_county
2007,Norfolk City,black,0.6211999253788673,Race,0.17814136986510476,0.799341295243972,61,norfolk_city
2007,Norfolk City,white,0.799341295243972,Race,0.17814136986510476,0.799341295243972,61,norfolk_city
2015,Roanoke City,disadvantaged,0.7257396602558653,Socioeconomic Status,0.17812822035191944,0.9038678806077848,41,roanoke_city
2015,Roanoke City,other,0.9038678806077848,Socioeconomic Status,0.17812822035191944,0.9038678806077848,41,roanoke_city
2022,Frederick County,black,0.40140208471486727,Race,0.17802813293111552,0.5794302176459828,113,frederick_county
2022,Frederick County,white,0.5794302176459828,Race,0.17802813293111552,0.5794302176459828,113,frederick_county
2014,Amherst County,disadvantaged,0.5898200378082107,Socioeconomic Status,0.17793454691298993,0.7677545847212006,88,amherst_county
2014,Amherst County,other,0.7677545847212006,Socioeconomic Status,0.17793454691298993,0.7677545847212006,88,amherst_county
2008,Bedford County,disadvantaged,0.6459286531725995,Socioeconomic Status,0.17792937426737665,0.8238580274399762,24,bedford_county
2008,Bedford County,other,0.8238580274399762,Socioeconomic Status,0.17792937426737665,0.8238580274399762,24,bedford_county
2018,Norfolk City,disadvantaged,0.5538434632215814,Socioeconomic Status,0.1778951809356374,0.7317386441572188,52,norfolk_city
2018,Norfolk City,other,0.7317386441572188,Socioeconomic Status,0.1778951809356374,0.7317386441572188,52,norfolk_city
2006,Pittsylvania County,disadvantaged,0.5743287807191743,Socioeconomic Status,0.17784029091567366,0.7521690716348479,55,pittsylvania_county
2006,Pittsylvania County,other,0.7521690716348479,Socioeconomic Status,0.17784029091567366,0.7521690716348479,55,pittsylvania_county
2016,Accomack County,disadvantaged,0.666689604980892,Socioeconomic Status,0.17768518428567115,0.8443747892665632,43,accomack_county
2016,Accomack County,other,0.8443747892665632,Socioeconomic Status,0.17768518428567115,0.8443747892665632,43,accomack_county
2008,Henrico County,hispanic,0.7129433133774001,Ethnicity,0.17766811994970189,0.890611433327102,8,henrico_county
2008,Henrico County,white,0.890611433327102,Ethnicity,0.17766811994970189,0.890611433327102,8,henrico_county
2007,Norton City,black,0.6132547352151646,Race,0.17754111678057294,0.7907958519957375,62,norton_city
2007,Norton City,white,0.7907958519957375,Race,0.17754111678057294,0.7907958519957375,62,norton_city
2016,Franklin City,black,0.6841900328750785,Race,0.1775249864382955,0.861715019313374,39,franklin_city
2016,Franklin City,white,0.861715019313374,Race,0.1775249864382955,0.861715019313374,39,franklin_city
2016,Prince William County,black,0.6960840701612896,Race,0.1774553027727026,0.8735393729339922,40,prince_william_county
2016,Prince William County,white,0.8735393729339922,Race,0.1774553027727026,0.8735393729339922,40,prince_william_county
2017,Fauquier County,disadvantaged,0.6522994882990133,Socioeconomic Status,0.17739300673319813,0.8296924950322114,52,fauquier_county
2017,Fauquier County,other,0.8296924950322114,Socioeconomic Status,0.17739300673319813,0.8296924950322114,52,fauquier_county
2016,Hanover County,disadvantaged,0.7381558317837816,Socioeconomic Status,0.17738631065738197,0.9155421424411636,44,hanover_county
2016,Hanover County,other,0.9155421424411636,Socioeconomic Status,0.17738631065738197,0.9155421424411636,44,hanover_county
2023,Frederick County,hispanic,0.4227049963754509,Ethnicity,0.1773766868567379,0.6000816832321888,30,frederick_county
2023,Frederick County,white,0.6000816832321888,Ethnicity,0.1773766868567379,0.6000816832321888,30,frederick_county
2015,Bedford County,disadvantaged,0.6266365330659517,Socioeconomic Status,0.17732010870254455,0.8039566417684962,42,bedford_county
2015,Bedford County,other,0.8039566417684962,Socioeconomic Status,0.17732010870254455,0.8039566417684962,42,bedford_county
2018,Manassas City,disadvantaged,0.5637084287800036,Socioeconomic Status,0.17731394314916693,0.7410223719291705,53,manassas_city
2018,Manassas City,other,0.7410223719291705,Socioeconomic Status,0.17731394314916693,0.7410223719291705,53,manassas_city
2017,King William County,black,0.6238803792924812,Race,0.17726563766899883,0.80114601696148,42,king_william_county
2017,King William County,white,0.80114601696148,Race,0.17726563766899883,0.80114601696148,42,king_william_county
2008,Manassas City,disadvantaged,0.551396038958825,Socioeconomic Status,0.17723830669975082,0.7286343456585759,25,manassas_city
2008,Manassas City,other,0.7286343456585759,Socioeconomic Status,0.17723830669975082,0.7286343456585759,25,manassas_city
2006,Chesterfield County,disadvantaged,0.5996756834673674,Socioeconomic Status,0.1772062584956663,0.7768819419630337,56,chesterfield_county
2006,Chesterfield County,other,0.7768819419630337,Socioeconomic Status,0.1772062584956663,0.7768819419630337,56,chesterfield_county
2015,Danville City,disadvantaged,0.6034439819924189,Socioeconomic Status,0.17719627817609707,0.780640260168516,43,danville_city
2015,Danville City,other,0.780640260168516,Socioeconomic Status,0.17719627817609707,0.780640260168516,43,danville_city
2012,Amelia County,black,0.4747420303906467,Race,0.17701542822077337,0.6517574586114201,80,amelia_county
2012,Amelia County,white,0.6517574586114201,Race,0.17701542822077337,0.6517574586114201,80,amelia_county
2016,Powhatan County,black,0.6672446549716483,Race,0.17701195448086693,0.8442566094525152,41,powhatan_county
2016,Powhatan County,white,0.8442566094525152,Race,0.17701195448086693,0.8442566094525152,41,powhatan_county
2016,Falls Church City,black,0.7192770540688553,Race,0.17693086621682852,0.8962079202856839,42,falls_church_city
2016,Falls Church City,white,0.8962079202856839,Race,0.17693086621682852,0.8962079202856839,42,falls_church_city
2012,Giles County,disadvantaged,0.5893001804874022,Socioeconomic Status,0.17691697430369524,0.7662171547910974,100,giles_county
2012,Giles County,other,0.7662171547910974,Socioeconomic Status,0.17691697430369524,0.7662171547910974,100,giles_county
2013,Richmond County,disadvantaged,0.6700225199803144,Socioeconomic Status,0.17690085834726788,0.8469233783275822,96,richmond_county
2013,Richmond County,other,0.8469233783275822,Socioeconomic Status,0.17690085834726788,0.8469233783275822,96,richmond_county
2015,Chesapeake City,disadvantaged,0.697932910179894,Socioeconomic Status,0.17687762244029426,0.8748105326201883,44,chesapeake_city
2015,Chesapeake City,other,0.8748105326201883,Socioeconomic Status,0.17687762244029426,0.8748105326201883,44,chesapeake_city
2016,Rappahannock County,black,0.689279338208834,Race,0.17687242592430696,0.866151764133141,43,rappahannock_county
2016,Rappahannock County,white,0.866151764133141,Race,0.17687242592430696,0.866151764133141,43,rappahannock_county
2018,Bristol City,disadvantaged,0.6234634742404954,Socioeconomic Status,0.17686836470268863,0.800331838943184,54,bristol_city
2018,Bristol City,other,0.800331838943184,Socioeconomic Status,0.17686836470268863,0.800331838943184,54,bristol_city
2019,King George County,disadvantaged,0.700070402960011,Socioeconomic Status,0.1768047161947175,0.8768751191547285,33,king_george_county
2019,King George County,other,0.8768751191547285,Socioeconomic Status,0.1768047161947175,0.8768751191547285,33,king_george_county
2016,Russell County,black,0.6814766923974526,Race,0.1767958321428924,0.858272524540345,44,russell_county
2016,Russell County,white,0.858272524540345,Race,0.1767958321428924,0.858272524540345,44,russell_county
2018,Page County,black,0.5287190954051324,Race,0.17674560131838757,0.70546469672352,75,page_county
2018,Page County,white,0.70546469672352,Race,0.17674560131838757,0.70546469672352,75,page_county
2013,Richmond County,black,0.6420331689119678,Race,0.17672476053809738,0.8187579294500652,78,richmond_county
2013,Richmond County,white,0.8187579294500652,Race,0.17672476053809738,0.8187579294500652,78,richmond_county
2010,Richmond City,black,0.7538540509839006,Race,0.176678940685826,0.9305329916697266,10,richmond_city
2010,Richmond City,white,0.9305329916697266,Race,0.176678940685826,0.9305329916697266,10,richmond_city
2007,Dickenson County,disadvantaged,0.6633045561258349,Socioeconomic Status,0.1766512081125854,0.8399557642384203,44,dickenson_county
2007,Dickenson County,other,0.8399557642384203,Socioeconomic Status,0.1766512081125854,0.8399557642384203,44,dickenson_county
2006,Alexandria City,disadvantaged,0.5553358652247457,Socioeconomic Status,0.1766339449310237,0.7319698101557693,57,alexandria_city
2006,Alexandria City,other,0.7319698101557693,Socioeconomic Status,0.1766339449310237,0.7319698101557693,57,alexandria_city
2011,Louisa County,black,0.6487519633163474,Race,0.17656099228952926,0.8253129556058767,15,louisa_county
2011,Louisa County,white,0.8253129556058767,Race,0.17656099228952926,0.8253129556058767,15,louisa_county
2010,Lynchburg City,disadvantaged,0.6975420799781552,Socioeconomic Status,0.176544154543533,0.8740862345216882,5,lynchburg_city
2010,Lynchburg City,other,0.8740862345216882,Socioeconomic Status,0.176544154543533,0.8740862345216882,5,lynchburg_city
2015,Norton City,disadvantaged,0.7055474298311281,Socioeconomic Status,0.17648970321042978,0.8820371330415578,45,norton_city
2015,Norton City,other,0.8820371330415578,Socioeconomic Status,0.17648970321042978,0.8820371330415578,45,norton_city
2022,Prince George County,disadvantaged,0.5893755161346655,Socioeconomic Status,0.17648867252000722,0.7658641886546728,89,prince_george_county
2022,Prince George County,other,0.7658641886546728,Socioeconomic Status,0.17648867252000722,0.7658641886546728,89,prince_george_county
2006,Clarke County,disadvantaged,0.6069093459989072,Socioeconomic Status,0.17646290627286598,0.7833722522717732,58,clarke_county
2006,Clarke County,other,0.7833722522717732,Socioeconomic Status,0.17646290627286598,0.7833722522717732,58,clarke_county
2019,Warren County,disadvantaged,0.6668598971945489,Socioeconomic Status,0.17642967114056496,0.8432895683351138,34,warren_county
2019,Warren County,other,0.8432895683351138,Socioeconomic Status,0.17642967114056496,0.8432895683351138,34,warren_county
2007,Lexington City,disadvantaged,0.699790123331925,Socioeconomic Status,0.17637557722869157,0.8761657005606166,45,lexington_city
2007,Lexington City,other,0.8761657005606166,Socioeconomic Status,0.17637557722869157,0.8761657005606166,45,lexington_city
2017,Radford City,disadvantaged,0.7389931974073678,Socioeconomic Status,0.17630726479456904,0.9153004622019368,53,radford_city
2017,Radford City,other,0.9153004622019368,Socioeconomic Status,0.17630726479456904,0.9153004622019368,53,radford_city
2007,Bath County,black,0.6113648835790942,Race,0.17627956467310268,0.7876444482521969,63,bath_county
2007,Bath County,white,0.7876444482521969,Race,0.17627956467310268,0.7876444482521969,63,bath_county
2013,Staunton City,black,0.5434960150426068,Race,0.17624556767225152,0.7197415827148583,79,staunton_city
2013,Staunton City,white,0.7197415827148583,Race,0.17624556767225152,0.7197415827148583,79,staunton_city
2016,Hopewell City,disadvantaged,0.635645703530649,Socioeconomic Status,0.17618837539011845,0.8118340789207674,45,hopewell_city
2016,Hopewell City,other,0.8118340789207674,Socioeconomic Status,0.17618837539011845,0.8118340789207674,45,hopewell_city
2016,Washington County,black,0.6673194847344046,Race,0.1761838363527447,0.8435033210871493,45,washington_county
2016,Washington County,white,0.8435033210871493,Race,0.1761838363527447,0.8435033210871493,45,washington_county
2017,Mathews County,black,0.5855377838753173,Race,0.17613099581780267,0.76166877969312,43,mathews_county
2017,Mathews County,white,0.76166877969312,Race,0.17613099581780267,0.76166877969312,43,mathews_county
2015,Augusta County,disadvantaged,0.6751666516062202,Socioeconomic Status,0.17612766984721973,0.85129432145344,46,augusta_county
2015,Augusta County,other,0.85129432145344,Socioeconomic Status,0.17612766984721973,0.85129432145344,46,augusta_county
2016,Poquoson City,black,0.6691970334275141,Race,0.17611994938264963,0.8453169828101638,46,poquoson_city
2016,Poquoson City,white,0.8453169828101638,Race,0.17611994938264963,0.8453169828101638,46,poquoson_city
2016,Brunswick County,disadvantaged,0.5735437846950714,Socioeconomic Status,0.17605638124299383,0.7496001659380652,46,brunswick_county
2016,Brunswick County,other,0.7496001659380652,Socioeconomic Status,0.17605638124299383,0.7496001659380652,46,brunswick_county
2007,Bedford County,black,0.5942003705957509,Race,0.17605016143115493,0.7702505320269059,64,bedford_county
2007,Bedford County,white,0.7702505320269059,Race,0.17605016143115493,0.7702505320269059,64,bedford_county
2017,Falls Church City,disadvantaged,0.7147629214908453,Socioeconomic Status,0.17603947044557522,0.8908023919364205,54,falls_church_city
2017,Falls Church City,other,0.8908023919364205,Socioeconomic Status,0.17603947044557522,0.8908023919364205,54,falls_church_city
2011,Norfolk City,disadvantaged,0.6717800478615162,Socioeconomic Status,0.17589504019387203,0.8476750880553883,8,norfolk_city
2011,Norfolk City,other,0.8476750880553883,Socioeconomic Status,0.17589504019387203,0.8476750880553883,8,norfolk_city
2023,Colonial Heights City,black,0.5031970785665715,Race,0.17588169850320623,0.6790787770697777,105,colonial_heights_city
2023,Colonial Heights City,white,0.6790787770697777,Race,0.17588169850320623,0.6790787770697777,105,colonial_heights_city
2014,Louisa County,disadvantaged,0.6319958751255158,Socioeconomic Status,0.1758814714089696,0.8078773465344854,89,louisa_county
2014,Louisa County,other,0.8078773465344854,Socioeconomic Status,0.1758814714089696,0.8078773465344854,89,louisa_county
2018,Wise County,black,0.6981817654768759,Race,0.17586364157239343,0.8740454070492694,76,wise_county
2018,Wise County,white,0.8740454070492694,Race,0.17586364157239343,0.8740454070492694,76,wise_county
2015,Charlotte County,black,0.6959233693466013,Race,0.17581109536330564,0.8717344647099069,34,charlotte_county
2015,Charlotte County,white,0.8717344647099069,Race,0.17581109536330564,0.8717344647099069,34,charlotte_county
2007,Virginia Beach City,black,0.6772910766661123,Race,0.17578771233155022,0.8530787889976625,65,virginia_beach_city
2007,Virginia Beach City,white,0.8530787889976625,Race,0.17578771233155022,0.8530787889976625,65,virginia_beach_city
2016,Scott County,black,0.7105303429247213,Race,0.17570947183890318,0.8862398147636245,47,scott_county
2016,Scott County,white,0.8862398147636245,Race,0.17570947183890318,0.8862398147636245,47,scott_county
2016,Bath County,black,0.6646904171047925,Race,0.17570054020716397,0.8403909573119565,48,bath_county
2016,Bath County,white,0.8403909573119565,Race,0.17570054020716397,0.8403909573119565,48,bath_county
2015,Madison County,disadvantaged,0.6632301070570755,Socioeconomic Status,0.17559652568948492,0.8388266327465604,47,madison_county
2015,Madison County,other,0.8388266327465604,Socioeconomic Status,0.17559652568948492,0.8388266327465604,47,madison_county
2017,Richmond City,disadvantaged,0.4790651200560286,Socioeconomic Status,0.17558319700496888,0.6546483170609975,55,richmond_city
2017,Richmond City,other,0.6546483170609975,Socioeconomic Status,0.17558319700496888,0.6546483170609975,55,richmond_city
2014,Hanover County,black,0.6704681643123045,Race,0.17556928148208306,0.8460374457943876,73,hanover_county
2014,Hanover County,white,0.8460374457943876,Race,0.17556928148208306,0.8460374457943876,73,hanover_county
2013,Campbell County,disadvantaged,0.5493091373687875,Socioeconomic Status,0.17555627578124322,0.7248654131500307,97,campbell_county
2013,Campbell County,other,0.7248654131500307,Socioeconomic Status,0.17555627578124322,0.7248654131500307,97,campbell_county
2014,Page County,black,0.5192491104732737,Race,0.17551803763770846,0.6947671481109822,74,page_county
2014,Page County,white,0.6947671481109822,Race,0.17551803763770846,0.6947671481109822,74,page_county
2007,Prince William County,hispanic,0.6877151341115718,Ethnicity,0.17550651208537704,0.8632216461969489,12,prince_william_county
2007,Prince William County,white,0.8632216461969489,Ethnicity,0.17550651208537704,0.8632216461969489,12,prince_william_county
2007,Fluvanna County,disadvantaged,0.6255973817369803,Socioeconomic Status,0.17549954511249155,0.8010969268494719,46,fluvanna_county
2007,Fluvanna County,other,0.8010969268494719,Socioeconomic Status,0.17549954511249155,0.8010969268494719,46,fluvanna_county
2016,Prince Edward County,black,0.5727494470313261,Race,0.17545845095609558,0.7482078979874217,49,prince_edward_county
2016,Prince Edward County,white,0.7482078979874217,Race,0.17545845095609558,0.7482078979874217,49,prince_edward_county
2022,Middlesex County,black,0.4134989493426804,Race,0.1754276598230351,0.5889266091657155,114,middlesex_county
2022,Middlesex County,white,0.5889266091657155,Race,0.1754276598230351,0.5889266091657155,114,middlesex_county
2021,Bath County,disadvantaged,0.5416551923372976,Socioeconomic Status,0.17539169696763857,0.7170468893049362,116,bath_county
2021,Bath County,other,0.7170468893049362,Socioeconomic Status,0.17539169696763857,0.7170468893049362,116,bath_county
2018,Craig County,disadvantaged,0.6439298618377384,Socioeconomic Status,0.17537485506806116,0.8193047169057995,55,craig_county
2018,Craig County,other,0.8193047169057995,Socioeconomic Status,0.17537485506806116,0.8193047169057995,55,craig_county
2008,Fauquier County,disadvantaged,0.65062917033267,Socioeconomic Status,0.1753500400231035,0.8259792103557735,26,fauquier_county
2008,Fauquier County,other,0.8259792103557735,Socioeconomic Status,0.1753500400231035,0.8259792103557735,26,fauquier_county
2008,Culpeper County,disadvantaged,0.6698796709886226,Socioeconomic Status,0.17530779638302074,0.8451874673716433,27,culpeper_county
2008,Culpeper County,other,0.8451874673716433,Socioeconomic Status,0.17530779638302074,0.8451874673716433,27,culpeper_county
2016,Nelson County,disadvantaged,0.6939560316323274,Socioeconomic Status,0.17525668160804242,0.8692127132403699,47,nelson_county
2016,Nelson County,other,0.8692127132403699,Socioeconomic Status,0.17525668160804242,0.8692127132403699,47,nelson_county
2010,Fauquier County,black,0.6897140417484126,Race,0.1752564889704893,0.8649705307189018,11,fauquier_county
2010,Fauquier County,white,0.8649705307189018,Race,0.1752564889704893,0.8649705307189018,11,fauquier_county
2016,Galax City,black,0.714649115957717,Race,0.17525512765837892,0.8899042436160959,50,galax_city
2016,Galax City,white,0.8899042436160959,Race,0.17525512765837892,0.8899042436160959,50,galax_city
2008,Warren County,disadvantaged,0.6105060384136298,Socioeconomic Status,0.17522341025682386,0.7857294486704537,28,warren_county
2008,Warren County,other,0.7857294486704537,Socioeconomic Status,0.17522341025682386,0.7857294486704537,28,warren_county
2019,Franklin City,black,0.6871566264405113,Race,0.17520726783057916,0.8623638942710905,40,franklin_city
2019,Franklin City,white,0.8623638942710905,Race,0.17520726783057916,0.8623638942710905,40,franklin_city
2016,Madison County,disadvantaged,0.6917049896910054,Socioeconomic Status,0.1752051747504184,0.8669101644414238,48,madison_county
2016,Madison County,other,0.8669101644414238,Socioeconomic Status,0.1752051747504184,0.8669101644414238,48,madison_county
2014,New Kent County,black,0.6214135710821734,Race,0.1752004659559221,0.7966140370380955,75,new_kent_county
2014,New Kent County,white,0.7966140370380955,Race,0.1752004659559221,0.7966140370380955,75,new_kent_county
2013,Prince Edward County,black,0.4846748767515003,Race,0.17516488072653041,0.6598397574780307,80,prince_edward_county
2013,Prince Edward County,white,0.6598397574780307,Race,0.17516488072653041,0.6598397574780307,80,prince_edward_county
2007,Smyth County,black,0.6097080312327661,Race,0.17514980173315742,0.7848578329659235,66,smyth_county
2007,Smyth County,white,0.7848578329659235,Race,0.17514980173315742,0.7848578329659235,66,smyth_county
2023,Richmond County,disadvantaged,0.5153879230274321,Socioeconomic Status,0.1751467670366007,0.6905346900640328,78,richmond_county
2023,Richmond County,other,0.6905346900640328,Socioeconomic Status,0.1751467670366007,0.6905346900640328,78,richmond_county
2016,Loudoun County,hispanic,0.6993366476013388,Ethnicity,0.1751233799452817,0.8744600275466206,8,loudoun_county
2016,Loudoun County,white,0.8744600275466206,Ethnicity,0.1751233799452817,0.8744600275466206,8,loudoun_county
2022,Frederick County,hispanic,0.4039193528246167,Ethnicity,0.1751048497093846,0.5790242025340013,26,frederick_county
2022,Frederick County,white,0.5790242025340013,Ethnicity,0.1751048497093846,0.5790242025340013,26,frederick_county
2019,Montgomery County,black,0.6586714078618847,Race,0.17507817483182408,0.8337495826937088,41,montgomery_county
2019,Montgomery County,white,0.8337495826937088,Race,0.17507817483182408,0.8337495826937088,41,montgomery_county
2018,Mecklenburg County,black,0.6759706863895373,Race,0.17498496771260086,0.8509556541021381,77,mecklenburg_county
2018,Mecklenburg County,white,0.8509556541021381,Race,0.17498496771260086,0.8509556541021381,77,mecklenburg_county
2022,Radford City,disadvantaged,0.48852795549506167,Socioeconomic Status,0.17496134722027545,0.6634893027153371,90,radford_city
2022,Radford City,other,0.6634893027153371,Socioeconomic Status,0.17496134722027545,0.6634893027153371,90,radford_city
2022,Staunton City,disadvantaged,0.5159571413703011,Socioeconomic Status,0.17488349000218295,0.6908406313724841,91,staunton_city
2022,Staunton City,other,0.6908406313724841,Socioeconomic Status,0.17488349000218295,0.6908406313724841,91,staunton_city
2008,Buena Vista City,disadvantaged,0.6598967277949671,Socioeconomic Status,0.17487377449325703,0.8347705022882241,29,buena_vista_city
2008,Buena Vista City,other,0.8347705022882241,Socioeconomic Status,0.17487377449325703,0.8347705022882241,29,buena_vista_city
2014,York County,black,0.6710674709568948,Race,0.17486632017549153,0.8459337911323863,76,york_county
2014,York County,white,0.8459337911323863,Race,0.17486632017549153,0.8459337911323863,76,york_county
2018,Campbell County,disadvantaged,0.6574566413833628,Socioeconomic Status,0.17483439859136207,0.8322910399747249,56,campbell_county
2018,Campbell County,other,0.8322910399747249,Socioeconomic Status,0.17483439859136207,0.8322910399747249,56,campbell_county
2021,Winchester City,hispanic,0.44773660454136177,Ethnicity,0.17476392483163883,0.6225005293730006,40,winchester_city
2021,Winchester City,white,0.6225005293730006,Ethnicity,0.17476392483163883,0.6225005293730006,40,winchester_city
2006,Southampton County,disadvantaged,0.460969476555959,Socioeconomic Status,0.17474471657080592,0.6357141931267649,59,southampton_county
2006,Southampton County,other,0.6357141931267649,Socioeconomic Status,0.17474471657080592,0.6357141931267649,59,southampton_county
2006,Spotsylvania County,black,0.5378222895847204,Race,0.17472619061438588,0.7125484801991063,73,spotsylvania_county
2006,Spotsylvania County,white,0.7125484801991063,Race,0.17472619061438588,0.7125484801991063,73,spotsylvania_county
2006,Norfolk City,disadvantaged,0.5907225970930199,Socioeconomic Status,0.17467131206367914,0.765393909156699,60,norfolk_city
2006,Norfolk City,other,0.765393909156699,Socioeconomic Status,0.17467131206367914,0.765393909156699,60,norfolk_city
2022,Colonial Beach,black,0.4833070363832137,Race,0.17461239446201415,0.6579194308452279,115,colonial_beach
2022,Colonial Beach,white,0.6579194308452279,Race,0.17461239446201415,0.6579194308452279,115,colonial_beach
2023,Giles County,disadvantaged,0.4954907080046768,Socioeconomic Status,0.17460745614691658,0.6700981641515934,79,giles_county
2023,Giles County,other,0.6700981641515934,Socioeconomic Status,0.17460745614691658,0.6700981641515934,79,giles_county
2013,Roanoke County,black,0.6602928820405145,Race,0.17455340907192307,0.8348462911124376,81,roanoke_county
2013,Roanoke County,white,0.8348462911124376,Race,0.17455340907192307,0.8348462911124376,81,roanoke_county
2006,Henry County,black,0.547501132988579,Race,0.17452035149794276,0.7220214844865218,74,henry_county
2006,Henry County,white,0.7220214844865218,Race,0.17452035149794276,0.7220214844865218,74,henry_county
2014,Orange County,disadvantaged,0.5881559901110311,Socioeconomic Status,0.17447181158247016,0.7626278016935013,90,orange_county
2014,Orange County,other,0.7626278016935013,Socioeconomic Status,0.17447181158247016,0.7626278016935013,90,orange_county
2013,Portsmouth City,black,0.5418863620792593,Race,0.17445172709647006,0.7163380891757294,82,portsmouth_city
2013,Portsmouth City,white,0.7163380891757294,Race,0.17445172709647006,0.7163380891757294,82,portsmouth_city
2015,Smyth County,disadvantaged,0.6649690079635285,Socioeconomic Status,0.17444002820167825,0.8394090361652068,48,smyth_county
2015,Smyth County,other,0.8394090361652068,Socioeconomic Status,0.17444002820167825,0.8394090361652068,48,smyth_county
2023,Lunenburg County,black,0.44546680856637993,Race,0.17441003179962716,0.6198768403660071,106,lunenburg_county
2023,Lunenburg County,white,0.6198768403660071,Race,0.17441003179962716,0.6198768403660071,106,lunenburg_county
2016,Madison County,black,0.6236017723951262,Race,0.17440790827448316,0.7980096806696093,51,madison_county
