"School Year","Division Number","Division Name","Subject","Race","Test Level","Test Source","Test","Pass Advanced Count","Pass Proficient Count","Fail Count","Pass Count","Total Count","Pass Advanced Rate","Pass Proficient Rate","Fail Rate","Pass Rate","Average SOL Scaled Score"
"2005-2006","85","Shenandoah County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","153","180","48","333","381","40.16","47.24","12.60","87.40","472"
"2005-2006","85","Shenandoah County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","150","186","54","336","390","38.46","47.69","13.85","86.15","473"
"2005-2006","85","Shenandoah County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","174","239","53","413","466","37.34","51.29","11.37","88.63","471"
"2005-2006","85","Shenandoah County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","147","200","51","347","398","36.93","50.25","12.81","87.19","470"
"2005-2006","85","Shenandoah County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","88","261","89","349","438","20.09","59.59","20.32","79.68","447"
"2005-2006","86","Smyth County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","112","161","68","273","341","32.84","47.21","19.94","80.06","458"
"2005-2006","86","Smyth County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","116","158","57","274","331","35.05","47.73","17.22","82.78","466"
"2005-2006","86","Smyth County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","163","136","35","299","334","48.80","40.72","10.48","89.52","493"
"2005-2006","86","Smyth County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","112","181","72","293","365","30.68","49.59","19.73","80.27","464"
"2005-2006","86","Smyth County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","117","179","96","296","392","29.85","45.66","24.49","75.51","456"
"2005-2006","86","Smyth County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","92","211","84","303","387","23.77","54.52","21.71","78.29","450"
"2005-2006","87","Southampton County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","39","42","13","81","94","41.49","44.68","13.83","86.17","478"
"2005-2006","87","Southampton County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","58","42","10","100","110","52.73","38.18","9.09","90.91","492"
"2005-2006","87","Southampton County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","49","45","5","94","99","49.49","45.45","5.05","94.95","490"
"2005-2006","87","Southampton County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","41","53","14","94","108","37.96","49.07","12.96","87.04","468"
"2005-2006","87","Southampton County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","42","48","18","90","108","38.89","44.44","16.67","83.33","469"
"2005-2006","87","Southampton County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","29","69","18","98","116","25.00","59.48","15.52","84.48","448"
"2005-2006","88","Spotsylvania County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","470","492","210","962","1,172","40.10","41.98","17.92","82.08","470"
"2005-2006","88","Spotsylvania County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","510","505","149","1,015","1,164","43.81","43.38","12.80","87.20","478"
"2005-2006","88","Spotsylvania County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","602","519","147","1,121","1,268","47.48","40.93","11.59","88.41","488"
"2005-2006","88","Spotsylvania County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","527","547","121","1,074","1,195","44.10","45.77","10.13","89.87","483"
"2005-2006","88","Spotsylvania County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","573","548","179","1,121","1,300","44.08","42.15","13.77","86.23","477"
"2005-2006","88","Spotsylvania County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","467","693","202","1,160","1,362","34.29","50.88","14.83","85.17","469"
"2005-2006","89","Stafford County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","544","491","173","1,035","1,208","45.03","40.65","14.32","85.68","478"
"2005-2006","89","Stafford County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","636","534","138","1,170","1,308","48.62","40.83","10.55","89.45","486"
"2005-2006","89","Stafford County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","715","481","124","1,196","1,320","54.17","36.44","9.39","90.61","497"
"2005-2006","89","Stafford County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","670","585","140","1,255","1,395","48.03","41.94","10.04","89.96","490"
"2005-2006","89","Stafford County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","740","573","151","1,313","1,464","50.55","39.14","10.31","89.69","490"
"2005-2006","89","Stafford County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","387","910","156","1,297","1,453","26.63","62.63","10.74","89.26","470"
"2005-2006","126","Staunton City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","48","69","23","117","140","34.29","49.29","16.43","83.57","469"
"2005-2006","126","Staunton City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","48","52","21","100","121","39.67","42.98","17.36","82.64","474"
"2005-2006","126","Staunton City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","58","57","19","115","134","43.28","42.54","14.18","85.82","474"
"2005-2006","126","Staunton City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","53","77","16","130","146","36.30","52.74","10.96","89.04","472"
"2005-2006","126","Staunton City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","58","65","9","123","132","43.94","49.24","6.82","93.18","488"
"2005-2006","126","Staunton City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","45","84","17","129","146","30.82","57.53","11.64","88.36","469"
"2005-2006","127","Suffolk City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","173","193","54","366","420","41.19","45.95","12.86","87.14","477"
"2005-2006","127","Suffolk City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","197","180","24","377","401","49.13","44.89","5.99","94.01","498"
"2005-2006","127","Suffolk City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","149","224","41","373","414","35.99","54.11","9.90","90.10","488"
"2005-2006","127","Suffolk City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","128","210","58","338","396","32.32","53.03","14.65","85.35","470"
"2005-2006","127","Suffolk City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","165","175","38","340","378","43.65","46.30","10.05","89.95","485"
"2005-2006","127","Suffolk City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","96","250","74","346","420","22.86","59.52","17.62","82.38","457"
"2005-2006","90","Surry County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","7","18","2","25","27","25.93","66.67","7.41","92.59","460"
"2005-2006","90","Surry County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","8","16","3","24","27","29.63","59.26","11.11","88.89","476"
"2005-2006","90","Surry County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","7","19","2","26","28","25.00","67.86","7.14","92.86","472"
"2005-2006","90","Surry County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","7","15","2","22","24","29.17","62.50","8.33","91.67","460"
"2005-2006","90","Surry County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","9","14","3","23","26","34.62","53.85","11.54","88.46","475"
"2005-2006","90","Surry County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","5","10","4","15","19","26.32","52.63","21.05","78.95","458"
"2005-2006","91","Sussex County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","3","6","3","9","12","25.00","50.00","25.00","75.00","434"
"2005-2006","91","Sussex County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","4","4","3","8","11","36.36","36.36","27.27","72.73","449"
"2005-2006","91","Sussex County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","4","11","4","15","19","21.05","57.89","21.05","78.95","451"
"2005-2006","91","Sussex County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","5","14","6","19","25","20.00","56.00","24.00","76.00","448"
"2005-2006","91","Sussex County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","5","12","5","17","22","22.73","54.55","22.73","77.27","441"
"2005-2006","91","Sussex County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","5","7","4","12","16","31.25","43.75","25.00","75.00","450"
"2005-2006","92","Tazewell County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","169","198","80","367","447","37.81","44.30","17.90","82.10","469"
"2005-2006","92","Tazewell County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","203","221","46","424","470","43.19","47.02","9.79","90.21","480"
"2005-2006","92","Tazewell County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","222","225","31","447","478","46.44","47.07","6.49","93.51","497"
"2005-2006","92","Tazewell County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","161","261","69","422","491","32.79","53.16","14.05","85.95","471"
"2005-2006","92","Tazewell County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","129","249","103","378","481","26.82","51.77","21.41","78.59","461"
"2005-2006","92","Tazewell County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","113","265","118","378","496","22.78","53.43","23.79","76.21","446"
"2005-2006","128","Virginia Beach City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","1,466","1,315","223","2,781","3,004","48.80","43.77","7.42","92.58","490"
"2005-2006","128","Virginia Beach City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","1,507","1,206","212","2,713","2,925","51.52","41.23","7.25","92.75","492"
"2005-2006","128","Virginia Beach City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","1,800","1,125","140","2,925","3,065","58.73","36.70","4.57","95.43","505"
"2005-2006","128","Virginia Beach City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","1,690","1,273","233","2,963","3,196","52.88","39.83","7.29","92.71","498"
"2005-2006","128","Virginia Beach City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","1,644","1,222","266","2,866","3,132","52.49","39.02","8.49","91.51","494"
"2005-2006","128","Virginia Beach City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","1,146","1,823","390","2,969","3,359","34.12","54.27","11.61","88.39","469"
"2005-2006","93","Warren County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","122","147","38","269","307","39.74","47.88","12.38","87.62","472"
"2005-2006","93","Warren County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","112","155","46","267","313","35.78","49.52","14.70","85.30","471"
"2005-2006","93","Warren County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","163","156","27","319","346","47.11","45.09","7.80","92.20","489"
"2005-2006","93","Warren County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","129","164","42","293","335","38.51","48.96","12.54","87.46","475"
"2005-2006","93","Warren County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","131","160","63","291","354","37.01","45.20","17.80","82.20","466"
"2005-2006","93","Warren County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","74","242","86","316","402","18.41","60.20","21.39","78.61","444"
"2005-2006","94","Washington County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","221","192","75","413","488","45.29","39.34","15.37","84.63","478"
"2005-2006","94","Washington County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","219","248","55","467","522","41.95","47.51","10.54","89.46","484"
"2005-2006","94","Washington County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","184","240","61","424","485","37.94","49.48","12.58","87.42","485"
"2005-2006","94","Washington County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","173","225","87","398","485","35.67","46.39","17.94","82.06","470"
"2005-2006","94","Washington County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","158","286","129","444","573","27.57","49.91","22.51","77.49","454"
"2005-2006","94","Washington County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","160","275","138","435","573","27.92","47.99","24.08","75.92","451"
"2005-2006","130","Waynesboro City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","73","84","25","157","182","40.11","46.15","13.74","86.26","473"
"2005-2006","130","Waynesboro City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","75","57","28","132","160","46.88","35.63","17.50","82.50","476"
"2005-2006","130","Waynesboro City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","67","74","15","141","156","42.95","47.44","9.62","90.38","483"
"2005-2006","130","Waynesboro City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","53","71","54","124","178","29.78","39.89","30.34","69.66","446"
"2005-2006","130","Waynesboro City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","61","56","52","117","169","36.09","33.14","30.77","69.23","447"
"2005-2006","130","Waynesboro City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","46","63","42","109","151","30.46","41.72","27.81","72.19","439"
"2005-2006","207","West Point","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","17","21","2","38","40","42.50","52.50","5.00","95.00","492"
"2005-2006","207","West Point","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","32","13","0","45","45","71.11","28.89",".00","100.00","524"
"2005-2006","207","West Point","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","25","13","0","38","38","65.79","34.21",".00","100.00","521"
"2005-2006","207","West Point","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","23","26","1","49","50","46.00","52.00","2.00","98.00","497"
"2005-2006","207","West Point","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","19","23","10","42","52","36.54","44.23","19.23","80.77","472"
"2005-2006","207","West Point","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","27","32","2","59","61","44.26","52.46","3.28","96.72","493"
"2005-2006","95","Westmoreland County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","18","20","4","38","42","42.86","47.62","9.52","90.48","480"
"2005-2006","95","Westmoreland County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","22","18","12","40","52","42.31","34.62","23.08","76.92","465"
"2005-2006","95","Westmoreland County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","34","17","2","51","53","64.15","32.08","3.77","96.23","502"
"2005-2006","95","Westmoreland County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","17","22","12","39","51","33.33","43.14","23.53","76.47","470"
"2005-2006","95","Westmoreland County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","21","28","17","49","66","31.82","42.42","25.76","74.24","451"
"2005-2006","95","Westmoreland County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","12","19","16","31","47","25.53","40.43","34.04","65.96","431"
"2005-2006","131","Williamsburg-James City County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","275","169","54","444","498","55.22","33.94","10.84","89.16","494"
"2005-2006","131","Williamsburg-James City County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","271","211","37","482","519","52.22","40.66","7.13","92.87","498"
"2005-2006","131","Williamsburg-James City County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","241","252","53","493","546","44.14","46.15","9.71","90.29","491"
"2005-2006","131","Williamsburg-James City County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","261","264","41","525","566","46.11","46.64","7.24","92.76","498"
"2005-2006","131","Williamsburg-James City County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","306","204","31","510","541","56.56","37.71","5.73","94.27","510"
"2005-2006","131","Williamsburg-James City County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","189","289","67","478","545","34.68","53.03","12.29","87.71","478"
"2005-2006","132","Winchester City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","70","68","23","138","161","43.48","42.24","14.29","85.71","471"
"2005-2006","132","Winchester City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","69","59","30","128","158","43.67","37.34","18.99","81.01","472"
"2005-2006","132","Winchester City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","63","49","22","112","134","47.01","36.57","16.42","83.58","488"
"2005-2006","132","Winchester City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","65","61","17","126","143","45.45","42.66","11.89","88.11","484"
"2005-2006","132","Winchester City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","82","60","29","142","171","47.95","35.09","16.96","83.04","478"
"2005-2006","132","Winchester City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","64","74","29","138","167","38.32","44.31","17.37","82.63","461"
"2005-2006","96","Wise County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","213","195","42","408","450","47.33","43.33","9.33","90.67","485"
"2005-2006","96","Wise County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","196","206","57","402","459","42.70","44.88","12.42","87.58","477"
"2005-2006","96","Wise County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","228","191","59","419","478","47.70","39.96","12.34","87.66","482"
"2005-2006","96","Wise County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","175","221","79","396","475","36.84","46.53","16.63","83.37","468"
"2005-2006","96","Wise County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","178","236","75","414","489","36.40","48.26","15.34","84.66","468"
"2005-2006","96","Wise County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","94","290","194","384","578","16.26","50.17","33.56","66.44","430"
"2005-2006","97","Wythe County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","117","108","46","225","271","43.17","39.85","16.97","83.03","473"
"2005-2006","97","Wythe County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","86","134","45","220","265","32.45","50.57","16.98","83.02","462"
"2005-2006","97","Wythe County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","122","95","50","217","267","45.69","35.58","18.73","81.27","475"
"2005-2006","97","Wythe County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","99","143","90","242","332","29.82","43.07","27.11","72.89","454"
"2005-2006","97","Wythe County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","78","152","74","230","304","25.66","50.00","24.34","75.66","453"
"2005-2006","97","Wythe County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","101","161","64","262","326","30.98","49.39","19.63","80.37","458"
"2005-2006","98","York County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","358","248","49","606","655","54.66","37.86","7.48","92.52","498"
"2005-2006","98","York County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","403","243","29","646","675","59.70","36.00","4.30","95.70","511"
"2005-2006","98","York County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","365","319","47","684","731","49.93","43.64","6.43","93.57","504"
"2005-2006","98","York County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","339","353","56","692","748","45.32","47.19","7.49","92.51","496"
"2005-2006","98","York County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","372","290","63","662","725","51.31","40.00","8.69","91.31","499"
"2005-2006","98","York County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","284","432","94","716","810","35.06","53.33","11.60","88.40","479"
"2006-2007","1","Accomack County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","58","75","35","133","168","34.52","44.64","20.83","79.17","461"
"2006-2007","1","Accomack County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","70","65","9","135","144","48.61","45.14","6.25","93.75","497"
"2006-2007","1","Accomack County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","62","94","5","156","161","38.51","58.39","3.11","96.89","497"
"2006-2007","1","Accomack County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","66","75","11","141","152","43.42","49.34","7.24","92.76","490"
"2006-2007","1","Accomack County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","71","76","19","147","166","42.77","45.78","11.45","88.55","484"
"2006-2007","1","Accomack County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","58","102","26","160","186","31.18","54.84","13.98","86.02","471"
"2006-2007","2","Albemarle County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","364","241","76","605","681","53.45","35.39","11.16","88.84","500"
"2006-2007","2","Albemarle County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","419","202","44","621","665","63.01","30.38","6.62","93.38","513"
"2006-2007","2","Albemarle County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","343","278","29","621","650","52.77","42.77","4.46","95.54","509"
"2006-2007","2","Albemarle County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","391","221","48","612","660","59.24","33.48","7.27","92.73","508"
"2006-2007","2","Albemarle County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","451","204","63","655","718","62.81","28.41","8.77","91.23","510"
"2006-2007","2","Albemarle County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","365","267","93","632","725","50.34","36.83","12.83","87.17","488"
"2006-2007","101","Alexandria City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","128","57","29","185","214","59.81","26.64","13.55","86.45","505"
"2006-2007","101","Alexandria City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","124","33","11","157","168","73.81","19.64","6.55","93.45","531"
"2006-2007","101","Alexandria City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","96","56","16","152","168","57.14","33.33","9.52","90.48","508"
"2006-2007","101","Alexandria City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","91","54","9","145","154","59.09","35.06","5.84","94.16","513"
"2006-2007","101","Alexandria City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","88","39","12","127","139","63.31","28.06","8.63","91.37","518"
"2006-2007","101","Alexandria City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","58","65","20","123","143","40.56","45.45","13.99","86.01","480"
"2006-2007","3","Alleghany County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","64","103","33","167","200","32.00","51.50","16.50","83.50","465"
"2006-2007","3","Alleghany County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","102","93","20","195","215","47.44","43.26","9.30","90.70","488"
"2006-2007","3","Alleghany County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","56","117","20","173","193","29.02","60.62","10.36","89.64","476"
"2006-2007","3","Alleghany County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","105","95","15","200","215","48.84","44.19","6.98","93.02","494"
"2006-2007","3","Alleghany County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","97","78","15","175","190","51.05","41.05","7.89","92.11","497"
"2006-2007","3","Alleghany County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","81","72","15","153","168","48.21","42.86","8.93","91.07","494"
"2006-2007","4","Amelia County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","46","36","9","82","91","50.55","39.56","9.89","90.11","485"
"2006-2007","4","Amelia County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","33","44","11","77","88","37.50","50.00","12.50","87.50","477"
"2006-2007","4","Amelia County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","32","35","10","67","77","41.56","45.45","12.99","87.01","486"
"2006-2007","4","Amelia County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","18","52","6","70","76","23.68","68.42","7.89","92.11","468"
"2006-2007","4","Amelia County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","26","47","13","73","86","30.23","54.65","15.12","84.88","466"
"2006-2007","4","Amelia County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","26","39","11","65","76","34.21","51.32","14.47","85.53","470"
"2006-2007","5","Amherst County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","91","109","28","200","228","39.91","47.81","12.28","87.72","486"
"2006-2007","5","Amherst County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","99","99","30","198","228","43.42","43.42","13.16","86.84","479"
"2006-2007","5","Amherst County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","106","101","30","207","237","44.73","42.62","12.66","87.34","485"
"2006-2007","5","Amherst County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","76","148","44","224","268","28.36","55.22","16.42","83.58","461"
"2006-2007","5","Amherst County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","85","130","50","215","265","32.08","49.06","18.87","81.13","469"
"2006-2007","5","Amherst County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","90","131","43","221","264","34.09","49.62","16.29","83.71","465"
"2006-2007","6","Appomattox County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","55","41","1","96","97","56.70","42.27","1.03","98.97","514"
"2006-2007","6","Appomattox County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","82","31","5","113","118","69.49","26.27","4.24","95.76","520"
"2006-2007","6","Appomattox County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","53","59","2","112","114","46.49","51.75","1.75","98.25","503"
"2006-2007","6","Appomattox County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","41","49","14","90","104","39.42","47.12","13.46","86.54","480"
"2006-2007","6","Appomattox County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","46","54","10","100","110","41.82","49.09","9.09","90.91","482"
"2006-2007","6","Appomattox County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","36","65","17","101","118","30.51","55.08","14.41","85.59","466"
"2006-2007","7","Arlington County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","451","165","37","616","653","69.07","25.27","5.67","94.33","519"
"2006-2007","7","Arlington County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","467","160","29","627","656","71.19","24.39","4.42","95.58","524"
"2006-2007","7","Arlington County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","367","225","25","592","617","59.48","36.47","4.05","95.95","518"
"2006-2007","7","Arlington County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","363","172","22","535","557","65.17","30.88","3.95","96.05","520"
"2006-2007","7","Arlington County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","359","198","32","557","589","60.95","33.62","5.43","94.57","515"
"2006-2007","7","Arlington County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","289","244","32","533","565","51.15","43.19","5.66","94.34","502"
"2006-2007","8","Augusta County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","277","324","130","601","731","37.89","44.32","17.78","82.22","472"
"2006-2007","8","Augusta County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","347","252","100","599","699","49.64","36.05","14.31","85.69","484"
"2006-2007","8","Augusta County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","224","427","94","651","745","30.07","57.32","12.62","87.38","475"
"2006-2007","8","Augusta County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","342","373","90","715","805","42.48","46.34","11.18","88.82","486"
